path,line,matched_text,classification,stage3b_risk,required_action
results/daytrader/04_stage3_semantic/formal/seed_17/run_metadata.json,22,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/daytrader/04_stage3_semantic/formal/seed_18/run_metadata.json,11,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/daytrader/04_stage3_semantic/formal/seed_18/run_metadata.json,22,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/daytrader/04_stage3_semantic/formal/seed_19/run_metadata.json,11,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/daytrader/04_stage3_semantic/formal/seed_19/run_metadata.json,22,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/daytrader/04_stage3_semantic/formal/seed_20/run_metadata.json,11,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/daytrader/04_stage3_semantic/formal/seed_20/run_metadata.json,22,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/daytrader/04_stage3_semantic/formal/seed_21/run_metadata.json,11,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/daytrader/04_stage3_semantic/formal/seed_21/run_metadata.json,22,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/daytrader/04_stage3_semantic/formal/seed_22/run_metadata.json,11,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/daytrader/04_stage3_semantic/formal/seed_22/run_metadata.json,22,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/daytrader/04_stage3_semantic/formal/seed_23/run_metadata.json,11,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/daytrader/04_stage3_semantic/formal/seed_23/run_metadata.json,22,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/daytrader/04_stage3_semantic/formal/seed_24/run_metadata.json,11,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/daytrader/04_stage3_semantic/formal/seed_24/run_metadata.json,22,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/daytrader/04_stage3_semantic/formal/seed_25/run_metadata.json,11,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/daytrader/04_stage3_semantic/formal/seed_25/run_metadata.json,22,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/daytrader/04_stage3_semantic/formal/seed_26/run_metadata.json,11,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/daytrader/04_stage3_semantic/formal/seed_26/run_metadata.json,22,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/daytrader/04_stage3_semantic/formal/seed_27/run_metadata.json,11,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/daytrader/04_stage3_semantic/formal/seed_27/run_metadata.json,22,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/daytrader/04_stage3_semantic/formal/seed_28/run_metadata.json,11,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/daytrader/04_stage3_semantic/formal/seed_28/run_metadata.json,22,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/daytrader/04_stage3_semantic/formal/seed_29/run_metadata.json,11,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/daytrader/04_stage3_semantic/formal/seed_29/run_metadata.json,22,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/daytrader/04_stage3_semantic/graph/graph_metadata.json,22,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/daytrader/04_stage3_semantic/graph/graph_metadata.json,24,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/daytrader/04_stage3_semantic/graph/graph_metadata.json,31,semantic_graph,reusable semantic concept,review,parameterize only if used as an artifact path
results/daytrader/04_stage3_semantic/validation/seed_00/run_metadata.json,11,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/daytrader/04_stage3_semantic/validation/seed_00/run_metadata.json,22,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/jpetstore/04_stage3_semantic/formal/seed_01/run_metadata.json,11,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/jpetstore/04_stage3_semantic/formal/seed_01/run_metadata.json,22,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/jpetstore/04_stage3_semantic/formal/seed_02/run_metadata.json,11,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/jpetstore/04_stage3_semantic/formal/seed_02/run_metadata.json,22,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/jpetstore/04_stage3_semantic/formal/seed_03/run_metadata.json,11,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/jpetstore/04_stage3_semantic/formal/seed_03/run_metadata.json,22,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/jpetstore/04_stage3_semantic/formal/seed_04/run_metadata.json,11,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/jpetstore/04_stage3_semantic/formal/seed_04/run_metadata.json,22,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/jpetstore/04_stage3_semantic/formal/seed_05/run_metadata.json,11,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/jpetstore/04_stage3_semantic/formal/seed_05/run_metadata.json,22,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/jpetstore/04_stage3_semantic/formal/seed_06/run_metadata.json,11,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/jpetstore/04_stage3_semantic/formal/seed_06/run_metadata.json,22,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/jpetstore/04_stage3_semantic/formal/seed_07/run_metadata.json,11,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/jpetstore/04_stage3_semantic/formal/seed_07/run_metadata.json,22,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/jpetstore/04_stage3_semantic/formal/seed_08/run_metadata.json,11,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/jpetstore/04_stage3_semantic/formal/seed_08/run_metadata.json,22,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/jpetstore/04_stage3_semantic/formal/seed_09/run_metadata.json,11,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/jpetstore/04_stage3_semantic/formal/seed_09/run_metadata.json,22,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/jpetstore/04_stage3_semantic/formal/seed_10/run_metadata.json,11,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/jpetstore/04_stage3_semantic/formal/seed_10/run_metadata.json,22,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/jpetstore/04_stage3_semantic/formal/seed_11/run_metadata.json,11,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/jpetstore/04_stage3_semantic/formal/seed_11/run_metadata.json,22,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/jpetstore/04_stage3_semantic/formal/seed_12/run_metadata.json,11,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/jpetstore/04_stage3_semantic/formal/seed_12/run_metadata.json,22,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/jpetstore/04_stage3_semantic/formal/seed_13/run_metadata.json,11,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/jpetstore/04_stage3_semantic/formal/seed_13/run_metadata.json,22,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/jpetstore/04_stage3_semantic/formal/seed_14/run_metadata.json,11,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/jpetstore/04_stage3_semantic/formal/seed_14/run_metadata.json,22,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/jpetstore/04_stage3_semantic/formal/seed_15/run_metadata.json,11,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/jpetstore/04_stage3_semantic/formal/seed_15/run_metadata.json,22,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/jpetstore/04_stage3_semantic/formal/seed_16/run_metadata.json,11,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/jpetstore/04_stage3_semantic/formal/seed_16/run_metadata.json,22,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/jpetstore/04_stage3_semantic/formal/seed_17/run_metadata.json,11,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/jpetstore/04_stage3_semantic/formal/seed_17/run_metadata.json,22,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/jpetstore/04_stage3_semantic/formal/seed_18/run_metadata.json,11,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/jpetstore/04_stage3_semantic/formal/seed_18/run_metadata.json,22,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/jpetstore/04_stage3_semantic/formal/seed_19/run_metadata.json,11,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/jpetstore/04_stage3_semantic/formal/seed_19/run_metadata.json,22,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/jpetstore/04_stage3_semantic/formal/seed_20/run_metadata.json,11,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/jpetstore/04_stage3_semantic/formal/seed_20/run_metadata.json,22,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/jpetstore/04_stage3_semantic/formal/seed_21/run_metadata.json,11,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/jpetstore/04_stage3_semantic/formal/seed_21/run_metadata.json,22,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/jpetstore/04_stage3_semantic/formal/seed_22/run_metadata.json,11,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/jpetstore/04_stage3_semantic/formal/seed_22/run_metadata.json,22,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/jpetstore/04_stage3_semantic/formal/seed_23/run_metadata.json,11,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/jpetstore/04_stage3_semantic/formal/seed_23/run_metadata.json,22,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/jpetstore/04_stage3_semantic/formal/seed_24/run_metadata.json,11,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/jpetstore/04_stage3_semantic/formal/seed_24/run_metadata.json,22,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/jpetstore/04_stage3_semantic/formal/seed_25/run_metadata.json,11,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/jpetstore/04_stage3_semantic/formal/seed_25/run_metadata.json,22,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/jpetstore/04_stage3_semantic/formal/seed_26/run_metadata.json,11,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/jpetstore/04_stage3_semantic/formal/seed_26/run_metadata.json,22,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/jpetstore/04_stage3_semantic/formal/seed_27/run_metadata.json,11,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/jpetstore/04_stage3_semantic/formal/seed_27/run_metadata.json,22,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/jpetstore/04_stage3_semantic/formal/seed_28/run_metadata.json,11,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/jpetstore/04_stage3_semantic/formal/seed_28/run_metadata.json,22,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/jpetstore/04_stage3_semantic/formal/seed_29/run_metadata.json,11,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/jpetstore/04_stage3_semantic/formal/seed_29/run_metadata.json,22,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/jpetstore/04_stage3_semantic/graph/graph_metadata.json,22,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/jpetstore/04_stage3_semantic/graph/graph_metadata.json,24,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/jpetstore/04_stage3_semantic/graph/graph_metadata.json,31,semantic_graph,reusable semantic concept,review,parameterize only if used as an artifact path
results/jpetstore/04_stage3_semantic/validation/seed_00/run_metadata.json,11,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/jpetstore/04_stage3_semantic/validation/seed_00/run_metadata.json,22,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/xerces/04_stage3_semantic/formal/formal_run_metadata.json,37,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/xerces/04_stage3_semantic/formal/formal_run_metadata.json,39,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/xerces/04_stage3_semantic/formal/formal_run_metadata.json,56,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/xerces/04_stage3_semantic/formal/formal_run_metadata.json,59,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/xerces/04_stage3_semantic/formal/formal_run_metadata.json,74,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/xerces/04_stage3_semantic/formal/formal_run_metadata.json,77,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/xerces/04_stage3_semantic/formal/formal_run_metadata.json,92,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/xerces/04_stage3_semantic/formal/formal_run_metadata.json,95,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/xerces/04_stage3_semantic/formal/formal_run_metadata.json,110,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/xerces/04_stage3_semantic/formal/formal_run_metadata.json,113,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/xerces/04_stage3_semantic/formal/formal_run_metadata.json,145,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/xerces/04_stage3_semantic/formal/formal_run_metadata.json,155,semantic_graph,reusable semantic concept,review,parameterize only if used as an artifact path
results/xerces/04_stage3_semantic/formal/formal_run_metadata.json,162,semantic_graph,reusable semantic concept,review,parameterize only if used as an artifact path
results/xerces/04_stage3_semantic/formal/formal_run_metadata.json,167,semantic_graph,reusable semantic concept,review,parameterize only if used as an artifact path
results/xerces/04_stage3_semantic/formal/formal_seed_inventory.csv,1,semantic_graph,reusable semantic concept,review,parameterize only if used as an artifact path
results/xerces/04_stage3_semantic/formal/formal_seed_inventory.csv,2,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/xerces/04_stage3_semantic/formal/formal_seed_inventory.csv,3,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/xerces/04_stage3_semantic/formal/formal_seed_inventory.csv,4,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/xerces/04_stage3_semantic/formal/formal_seed_inventory.csv,5,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/xerces/04_stage3_semantic/formal/formal_seed_inventory.csv,6,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/xerces/04_stage3_semantic/formal/formal_seed_inventory.csv,7,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/xerces/04_stage3_semantic/formal/formal_seed_inventory.csv,8,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/xerces/04_stage3_semantic/formal/formal_seed_inventory.csv,9,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/xerces/04_stage3_semantic/formal/formal_seed_inventory.csv,10,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/xerces/04_stage3_semantic/formal/formal_seed_inventory.csv,11,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/xerces/04_stage3_semantic/formal/formal_seed_inventory.csv,12,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/xerces/04_stage3_semantic/formal/formal_seed_inventory.csv,13,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/xerces/04_stage3_semantic/formal/formal_seed_inventory.csv,14,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/xerces/04_stage3_semantic/formal/formal_seed_inventory.csv,15,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/xerces/04_stage3_semantic/formal/formal_seed_inventory.csv,16,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/xerces/04_stage3_semantic/formal/formal_seed_inventory.csv,17,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/xerces/04_stage3_semantic/formal/formal_seed_inventory.csv,18,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/xerces/04_stage3_semantic/formal/formal_seed_inventory.csv,19,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/xerces/04_stage3_semantic/formal/formal_seed_inventory.csv,20,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/xerces/04_stage3_semantic/formal/formal_seed_inventory.csv,21,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/xerces/04_stage3_semantic/formal/formal_seed_inventory.csv,22,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/xerces/04_stage3_semantic/formal/formal_seed_inventory.csv,23,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/xerces/04_stage3_semantic/formal/formal_seed_inventory.csv,24,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/xerces/04_stage3_semantic/formal/formal_seed_inventory.csv,25,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/xerces/04_stage3_semantic/formal/formal_seed_inventory.csv,26,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/xerces/04_stage3_semantic/formal/formal_seed_inventory.csv,27,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/xerces/04_stage3_semantic/formal/formal_seed_inventory.csv,28,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/xerces/04_stage3_semantic/formal/formal_seed_inventory.csv,29,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/xerces/04_stage3_semantic/formal/formal_seed_inventory.csv,30,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/xerces/04_stage3_semantic/formal/formal_seed_inventory.csv,31,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/xerces/04_stage3_semantic/formal/seed_01/run_metadata.json,11,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/xerces/04_stage3_semantic/formal/seed_01/run_metadata.json,22,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/xerces/04_stage3_semantic/formal/seed_02/run_metadata.json,11,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/xerces/04_stage3_semantic/formal/seed_02/run_metadata.json,22,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/xerces/04_stage3_semantic/formal/seed_03/run_metadata.json,11,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/xerces/04_stage3_semantic/formal/seed_03/run_metadata.json,22,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/xerces/04_stage3_semantic/formal/seed_04/run_metadata.json,11,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/xerces/04_stage3_semantic/formal/seed_04/run_metadata.json,22,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/xerces/04_stage3_semantic/formal/seed_05/run_metadata.json,11,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/xerces/04_stage3_semantic/formal/seed_05/run_metadata.json,22,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/xerces/04_stage3_semantic/formal/seed_06/run_metadata.json,11,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/xerces/04_stage3_semantic/formal/seed_06/run_metadata.json,22,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/xerces/04_stage3_semantic/formal/seed_07/run_metadata.json,11,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/xerces/04_stage3_semantic/formal/seed_07/run_metadata.json,22,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/xerces/04_stage3_semantic/formal/seed_08/run_metadata.json,11,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/xerces/04_stage3_semantic/formal/seed_08/run_metadata.json,22,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/xerces/04_stage3_semantic/formal/seed_09/run_metadata.json,11,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/xerces/04_stage3_semantic/formal/seed_09/run_metadata.json,22,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/xerces/04_stage3_semantic/formal/seed_10/run_metadata.json,11,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/xerces/04_stage3_semantic/formal/seed_10/run_metadata.json,22,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/xerces/04_stage3_semantic/formal/seed_11/run_metadata.json,11,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/xerces/04_stage3_semantic/formal/seed_11/run_metadata.json,22,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/xerces/04_stage3_semantic/formal/seed_12/run_metadata.json,11,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/xerces/04_stage3_semantic/formal/seed_12/run_metadata.json,22,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/xerces/04_stage3_semantic/formal/seed_13/run_metadata.json,11,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/xerces/04_stage3_semantic/formal/seed_13/run_metadata.json,22,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/xerces/04_stage3_semantic/formal/seed_14/run_metadata.json,11,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/xerces/04_stage3_semantic/formal/seed_14/run_metadata.json,22,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/xerces/04_stage3_semantic/formal/seed_15/run_metadata.json,11,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/xerces/04_stage3_semantic/formal/seed_15/run_metadata.json,22,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/xerces/04_stage3_semantic/formal/seed_16/run_metadata.json,11,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/xerces/04_stage3_semantic/formal/seed_16/run_metadata.json,22,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/xerces/04_stage3_semantic/formal/seed_17/run_metadata.json,11,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/xerces/04_stage3_semantic/formal/seed_17/run_metadata.json,22,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
